train_sample_id,sample_id,utterance_id,conversation_id,session,speaker_id,gender,original_emotion,emotion,start_time,end_time,eval_duration,valence,arousal,dominance,wav_path,wav_found,duration,sample_rate,channels,transcript,transcript_found,transcript_file,eval_file,is_4class,emotion_4class,emotion_id,valence_norm,arousal_norm,dominance_norm,source_dataset,word_count,transcript_norm_for_match
iemocap_train_00591,iemocap_00225,Ses01F_impro05_M003,Ses01F_impro05,Ses01,Ses01M,male,neu,neutral,8.32,9.8,1.4800000000000004,4.0,2.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M003.wav,True,1.4799375,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,neutral,0,0.75,0.375,0.25,IEMOCAP_full_release,1,okay
iemocap_train_00592,iemocap_00226,Ses01F_impro05_M004,Ses01F_impro05,Ses01,Ses01M,male,neu,neutral,12.26,13.78,1.5199999999999996,3.5,1.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M004.wav,True,1.5199375,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,neutral,0,0.625,0.125,0.25,IEMOCAP_full_release,1,okay
iemocap_train_00594,iemocap_00228,Ses01F_impro05_M006,Ses01F_impro05,Ses01,Ses01M,male,neu,neutral,25.99,27.7272,1.7372000000000014,3.5,2.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M006.wav,True,1.737125,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro05.txt,True,neutral,0,0.625,0.375,0.25,IEMOCAP_full_release,1,okay
iemocap_train_00858,iemocap_01132,Ses01M_impro05_M015,Ses01M_impro05,Ses01,Ses01M,male,neu,neutral,105.39,107.46,2.069999999999993,2.5,2.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M015.wav,True,2.07,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_impro05.txt,True,neutral,0,0.375,0.25,0.5,IEMOCAP_full_release,1,okay
iemocap_train_01200,iemocap_02161,Ses02F_impro08_F015,Ses02F_impro08,Ses02,Ses02F,female,neu,neutral,114.0341,115.5271,1.4930000000000092,4.0,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F015.wav,True,1.4929375,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_impro08.txt,True,neutral,0,0.75,0.375,0.5,IEMOCAP_full_release,1,okay
iemocap_train_01383,iemocap_02901,Ses02M_impro05_F009,Ses02M_impro05,Ses02,Ses02F,female,neu,neutral,74.3085,75.0407,0.732200000000006,3.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F009.wav,True,0.7321875,16000,1,Okay,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_impro05.txt,True,neutral,0,0.5,0.375,0.375,IEMOCAP_full_release,1,okay
iemocap_train_01675,iemocap_02177,Ses02F_impro08_M003,Ses02F_impro08,Ses02,Ses02M,male,neu,neutral,25.2703,26.3762,1.105900000000002,3.0,2.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M003.wav,True,1.105875,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_impro08.txt,True,neutral,0,0.5,0.375,0.625,IEMOCAP_full_release,1,okay
iemocap_train_01688,iemocap_02193,Ses02F_impro08_M019,Ses02F_impro08,Ses02,Ses02M,male,neu,neutral,204.6773,205.9775,1.3001999999999896,4.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M019.wav,True,1.30025,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_impro08.txt,True,neutral,0,0.75,0.375,0.375,IEMOCAP_full_release,1,okay
iemocap_train_01960,iemocap_03107,Ses02M_impro08_M018,Ses02M_impro08,Ses02,Ses02M,male,neu,neutral,140.7806,141.9234,1.142799999999994,3.0,2.3333,2.3333,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M018.wav,True,1.1428125,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_impro08.txt,True,neutral,0,0.5,0.333325,0.333325,IEMOCAP_full_release,1,okay
iemocap_train_02520,iemocap_05197,Ses03M_impro08b_F023,Ses03M_impro08b,Ses03,Ses03F,female,neu,neutral,203.4325,204.7875,1.3549999999999898,3.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F023.wav,True,1.3549375,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro08b.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro08b.txt,True,neutral,0,0.5,0.375,0.375,IEMOCAP_full_release,1,okay
iemocap_train_04153,iemocap_07336,Ses04M_impro08_M004,Ses04M_impro08,Ses04,Ses04M,male,neu,neutral,44.94,46.1,1.1600000000000037,3.0,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M004.wav,True,1.1599375,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_impro08.txt,True,neutral,0,0.5,0.375,0.5,IEMOCAP_full_release,1,okay
iemocap_train_04457,iemocap_08454,Ses05F_impro08_F001,Ses05F_impro08,Ses05,Ses05F,female,neu,neutral,17.73,18.88,1.1499999999999986,3.0,2.5,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F001.wav,True,1.15,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro08.txt,True,neutral,0,0.5,0.375,0.125,IEMOCAP_full_release,1,okay
iemocap_train_04466,iemocap_08464,Ses05F_impro08_F011,Ses05F_impro08,Ses05,Ses05F,female,neu,neutral,85.63,86.77,1.1400000000000006,3.0,2.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F011.wav,True,1.14,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro08.txt,True,neutral,0,0.5,0.375,0.25,IEMOCAP_full_release,1,okay
iemocap_train_04467,iemocap_08465,Ses05F_impro08_F012,Ses05F_impro08,Ses05,Ses05F,female,neu,neutral,90.81,92.07,1.259999999999991,3.0,1.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F012.wav,True,1.2599375,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro08.txt,True,neutral,0,0.5,0.125,0.25,IEMOCAP_full_release,1,okay
iemocap_train_04657,iemocap_09186,Ses05M_impro04_F018,Ses05M_impro04,Ses05,Ses05F,female,neu,neutral,165.62,166.84,1.2199999999999989,2.5,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F018.wav,True,1.2199375,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro04.txt,True,neutral,0,0.375,0.375,0.5,IEMOCAP_full_release,1,okay
iemocap_train_04683,iemocap_09257,Ses05M_impro05_F008,Ses05M_impro05,Ses05,Ses05F,female,neu,neutral,52.36,53.6,1.240000000000002,3.0,1.6667,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F008.wav,True,1.2399375,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro05.txt,True,neutral,0,0.5,0.166675,0.25,IEMOCAP_full_release,1,okay
iemocap_train_04736,iemocap_09359,Ses05M_impro07_F033,Ses05M_impro07,Ses05,Ses05F,female,neu,neutral,143.88,145.21,1.3300000000000125,4.0,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F033.wav,True,1.33,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro07.txt,True,neutral,0,0.75,0.25,0.25,IEMOCAP_full_release,1,okay
iemocap_train_04756,iemocap_09436,Ses05M_impro08_F015,Ses05M_impro08,Ses05,Ses05F,female,neu,neutral,125.04,126.04,1.0,3.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F015.wav,True,1.0,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro08.txt,True,neutral,0,0.5,0.375,0.375,IEMOCAP_full_release,1,okay
iemocap_train_04757,iemocap_09437,Ses05M_impro08_F016,Ses05M_impro08,Ses05,Ses05F,female,neu,neutral,126.45,127.76,1.3100000000000025,3.5,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F016.wav,True,1.31,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro08.txt,True,neutral,0,0.625,0.375,0.375,IEMOCAP_full_release,1,okay
iemocap_train_05350,iemocap_09453,Ses05M_impro08_M003,Ses05M_impro08,Ses05,Ses05M,male,neu,neutral,35.8,36.8,1.0,3.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M003.wav,True,1.0,16000,1,okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro08.txt,True,neutral,0,0.5,0.375,0.375,IEMOCAP_full_release,1,okay
iemocap_train_02173,iemocap_03858,Ses03F_impro06_F000,Ses03F_impro06,Ses03,Ses03F,female,sad,sad,8.344,12.1707,3.8267000000000007,2.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F000.wav,True,3.8266875,16000,1,Okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro06.txt,True,sad,2,0.375,0.25,0.375,IEMOCAP_full_release,1,okay
iemocap_train_04611,iemocap_09067,Ses05M_impro02_F023,Ses05M_impro02,Ses05,Ses05F,female,sad,sad,211.62,212.88,1.259999999999991,1.6667,3.3333,1.3333,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F023.wav,True,1.2599375,16000,1,okay.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro02.txt,True,sad,2,0.166675,0.583325,0.0833249999999999,IEMOCAP_full_release,1,okay
iemocap_train_00753,iemocap_00707,Ses01F_script02_2_M049,Ses01F_script02_2,Ses01,Ses01M,male,hap,happy,476.671,479.1565,2.485500000000002,3.5,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M049.wav,True,2.4855,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_script02_2.txt,True,happy,3,0.625,0.375,0.375,IEMOCAP_full_release,2,or not
iemocap_train_01271,iemocap_02502,Ses02F_script02_2_F045,Ses02F_script02_2,Ses02,Ses02F,female,hap,happy,412.15,413.92,1.7700000000000389,4.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F045.wav,True,1.7699375,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_script02_2.txt,True,happy,3,0.75,0.375,0.375,IEMOCAP_full_release,2,or not
iemocap_train_01525,iemocap_03426,Ses02M_script02_2_F045,Ses02M_script02_2,Ses02,Ses02F,female,hap,happy,410.61,412.12,1.509999999999991,4.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F045.wav,True,1.5099375,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_2.txt,True,happy,3,0.75,0.375,0.375,IEMOCAP_full_release,2,or not
iemocap_train_01791,iemocap_02549,Ses02F_script02_2_M046,Ses02F_script02_2,Ses02,Ses02M,male,hap,happy,414.05,415.64,1.589999999999975,4.0,3.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M046.wav,True,1.5899375,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_script02_2.txt,True,happy,3,0.75,0.5,0.375,IEMOCAP_full_release,2,or not
iemocap_train_02064,iemocap_03474,Ses02M_script02_2_M046,Ses02M_script02_2,Ses02,Ses02M,male,hap,happy,412.47,413.86,1.3899999999999864,3.5,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M046.wav,True,1.3899375,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_2.txt,True,happy,3,0.625,0.375,0.375,IEMOCAP_full_release,2,or not
iemocap_train_02596,iemocap_05554,Ses03M_script02_2_F049,Ses03M_script02_2,Ses03,Ses03F,female,hap,happy,450.0443,454.8511,4.806799999999953,4.0,2.6667,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F049.wav,True,4.8068125,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_script02_2.txt,True,happy,3,0.75,0.416675,0.25,IEMOCAP_full_release,2,or not
iemocap_train_02863,iemocap_04437,Ses03F_script02_2_M045,Ses03F_script02_2,Ses03,Ses03M,male,hap,happy,445.2462,447.1014,1.8552000000000248,3.6667,2.6667,2.3333,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M045.wav,True,1.8551875,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_script02_2.txt,True,happy,3,0.666675,0.416675,0.333325,IEMOCAP_full_release,2,or not
iemocap_train_03225,iemocap_05601,Ses03M_script02_2_M046,Ses03M_script02_2,Ses03,Ses03M,male,hap,happy,454.4866,457.2204,2.733799999999974,3.6667,2.6667,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M046.wav,True,2.73375,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_script02_2.txt,True,happy,3,0.666675,0.416675,0.25,IEMOCAP_full_release,2,or not
iemocap_train_04841,iemocap_09839,Ses05M_script02_2_F038,Ses05M_script02_2,Ses05,Ses05F,female,hap,happy,448.68,450.69,2.009999999999991,3.6667,2.6667,2.3333,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F038.wav,True,2.0099375,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_script02_2.txt,True,happy,3,0.666675,0.416675,0.333325,IEMOCAP_full_release,2,or not
iemocap_train_05171,iemocap_08842,Ses05F_script02_2_M041,Ses05F_script02_2,Ses05,Ses05M,male,hap,happy,436.5441,438.382,1.8378999999999903,3.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M041.wav,True,1.8378125,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_script02_2.txt,True,happy,3,0.625,0.25,0.375,IEMOCAP_full_release,2,or not
iemocap_train_05472,iemocap_09880,Ses05M_script02_2_M040,Ses05M_script02_2,Ses05,Ses05M,male,hap,happy,450.9519,453.2597,2.307799999999986,4.0,2.3333,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_M040.wav,True,2.30775,16000,1,Or not.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_script02_2.txt,True,happy,3,0.75,0.333325,0.25,IEMOCAP_full_release,2,or not
